tanggal,kecamatan,produk,kategori_produk,jenis_pelanggan,channel_penjualan,jumlah_terjual,harga_satuan,total_penjualan,suhu_udara_celsius,musim,hari_libur,promo_aktif,stok_awal,stok_sisa,jarak_pengiriman_km,biaya_distribusi,metode_pembayaran,rating_pelanggan
2024-07-02,Ampel,Susu Segar,Susu Cair,Toko Modern,Offline,64,12051.0,771264.0,26.0,Kemarau,Tidak,Tidak,132,71,13,7512,Tunai,4.7
2024-07-02,Selo,Permen Susu,Snack,Warung,Offline,35,4914.0,171990.0,26.0,Kemarau,Tidak,Tidak,68,33,22,10836,Tunai,4.6
2024-07-02,Cepogo,Permen Susu,Snack,Pasar Tradisional,Offline,26,5034.0,130884.0,26.0,Kemarau,Tidak,Tidak,55,31,21,8996,Transfer,4.2
2024-07-03,Selo,Susu UHT,Susu Cair,Toko Modern,Titip Jual,60,6970.0,418200.0,25.7,Kemarau,Tidak,Ya,125,65,24,11845,Tunai,4.7
2024-07-03,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,54,12655.0,683370.0,25.7,Kemarau,Tidak,Tidak,121,67,8,5475,Tunai,4.4
2024-07-04,Selo,Susu Segar,Susu Cair,Toko Modern,Offline,60,11808.0,708480.0,26.2,Kemarau,Tidak,Tidak,79,17,22,11303,Tunai,3.8
2024-07-04,Musuk,Yogurt,Olahan,Warung,Online,52,9920.0,515840.0,26.2,Kemarau,Tidak,Tidak,122,75,15,7830,QRIS,3.9
2024-07-04,Selo,Susu Segar,Susu Cair,Warung,Offline,68,11693.0,795124.0,26.2,Kemarau,Tidak,Tidak,97,27,23,10875,QRIS,3.5
2024-07-04,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,90,9840.0,885600.0,26.2,Kemarau,Tidak,Ya,166,76,16,7775,Tunai,4.4
2024-07-05,Ampel,Keju Mozzarella,Olahan,Toko Modern,Online,20,,,27.9,Kemarau,Tidak,Tidak,92,71,16,9599,Tunai,3.7
2024-07-05,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,61,11714.0,714554.0,27.9,Kemarau,Tidak,Tidak,92,30,23,10814,QRIS,4.9
2024-07-06,Cepogo,Susu UHT,Susu Cair,Warung,Offline,38,8677.0,329726.0,25.9,Kemarau,Ya,Tidak,111,78,19,9704,Tunai,4.3
2024-07-06,Ampel,Susu Segar,Susu Cair,Toko Modern,Online,75,9840.0,738000.0,25.9,Kemarau,Ya,Ya,132,55,13,6590,Tunai,3.9
2024-07-06,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Offline,49,11999.0,587951.0,25.9,Kemarau,Ya,Tidak,122,71,8,4708,QRIS,4.0
2024-07-07,Mojosongo,Es Krim,Snack,Restoran/Kafe,Offline,69,7043.0,485967.0,27.4,Kemarau,Ya,Tidak,139,67,8,4986,Transfer,3.7
2024-07-07,Ampel,Es Krim,Snack,Restoran/Kafe,Offline,53,6825.0,361725.0,27.4,Kemarau,Ya,Tidak,105,55,12,5675,Transfer,4.0
2024-07-07,Mojosongo,Es Krim,Snack,Restoran/Kafe,Offline,40,6995.0,279800.0,27.4,Kemarau,Ya,Tidak,94,56,9,4690,QRIS,4.6
2024-07-07,Boyolali Kota,Susu UHT,Susu Cair,Pasar Tradisional,Titip Jual,40,8449.0,337960.0,27.4,Kemarau,Ya,Tidak,75,33,4,3387,Transfer,4.1
2024-07-08,Boyolali Kota,Keju Mozzarella,Olahan,Pasar Tradisional,Online,24,28753.0,690072.0,25.5,Kemarau,Tidak,Tidak,89,67,8,5176,Tunai,4.7
2024-07-08,Mojosongo,Susu UHT,Susu Cair,Warung,Online,43,8708.0,374444.0,25.5,Kemarau,Tidak,Tidak,108,70,8,5523,QRIS,3.6
2024-07-08,Mojosongo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,36,27323.0,983628.0,25.5,Kemarau,Tidak,Tidak,55,22,9,5195,Tunai,3.5
2024-07-08,Boyolali Kota,Yogurt,Olahan,Pasar Tradisional,Offline,36,9982.0,359352.0,25.5,Kemarau,Tidak,Tidak,84,45,5,3961,Transfer,3.9
2024-07-09,Selo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,93,11160.0,1037880.0,30.6,Kemarau,Tidak,Ya,155,66,17,8648,QRIS,3.8
2024-07-09,Cepogo,Es Krim,Snack,Toko Modern,Titip Jual,71,7254.0,515034.0,30.6,Kemarau,Tidak,Tidak,96,26,19,9782,Tunai,4.1
2024-07-09,Cepogo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,64,7904.0,505856.0,30.6,Kemarau,Tidak,Ya,105,44,17,8996,Tunai,4.4
2024-07-10,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Titip Jual,37,9810.0,362970.0,29.3,Kemarau,Tidak,Tidak,70,30,8,5366,QRIS,5.0
2024-07-10,Musuk,Susu Segar,Susu Cair,Warung,Online,78,11510.0,897780.0,29.3,Kemarau,Tidak,Tidak,135,60,19,9713,Tunai,3.8
2024-07-11,Selo,Susu Segar,Susu Cair,Warung,Offline,70,12212.0,854840.0,27.9,Kemarau,Tidak,Tidak,127,59,24,11097,QRIS,4.1
2024-07-11,Musuk,Susu Segar,Susu Cair,Toko Modern,Online,77,12118.0,933086.0,27.9,Kemarau,Tidak,Tidak,131,58,17,8934,Tunai,4.8
2024-07-11,Boyolali Kota,Es Krim,Snack,Restoran/Kafe,Offline,44,7437.0,327228.0,27.9,Kemarau,Tidak,Tidak,89,43,2,1092,Tunai,4.5
2024-07-12,Selo,Susu Segar,Susu Cair,Toko Modern,Offline,76,12077.0,917852.0,27.8,Kemarau,Tidak,Tidak,117,44,21,10211,QRIS,4.0
2024-07-13,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,76,6998.0,531848.0,31.3,Kemarau,Ya,Tidak,109,32,10,5901,Tunai,4.4
2024-07-13,Mojosongo,Keju Mozzarella,Olahan,Warung,Online,44,27215.0,1197460.0,31.3,Kemarau,Ya,Tidak,93,49,8,4144,Tunai,4.4
2024-07-13,Selo,Es Krim,Snack,Warung,Offline,82,6510.0,533820.0,31.3,Kemarau,Ya,Ya,138,60,26,12626,QRIS,4.1
2024-07-14,Ampel,Susu UHT,Susu Cair,Pasar Tradisional,Offline,41,7904.0,324064.0,28.2,Kemarau,Ya,Ya,79,41,15,6553,QRIS,4.7
2024-07-14,Boyolali Kota,Es Krim,Snack,Toko Modern,Offline,48,6917.0,332016.0,28.2,Kemarau,Ya,Tidak,101,55,7,4997,QRIS,3.6
2024-07-14,Cepogo,Es Krim,Snack,Warung,Offline,66,6995.0,461670.0,28.2,Kemarau,Ya,Tidak,106,42,19,9192,QRIS,4.2
2024-07-15,Selo,Susu Segar,Susu Cair,Warung,Offline,89,12051.0,1072539.0,30.4,Kemarau,Tidak,Tidak,106,17,18,9191,Transfer,3.7
2024-07-15,Cepogo,Susu Segar,Susu Cair,Warung,Offline,81,11982.0,970542.0,30.4,Kemarau,Tidak,Tidak,128,44,19,9612,QRIS,3.9
2024-07-15,Cepogo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,61,7904.0,482144.0,30.4,Kemarau,Tidak,Ya,88,31,17,8819,Tunai,3.6
2024-07-15,Selo,Yogurt,Olahan,Warung,Offline,33,9957.0,328581.0,30.4,Kemarau,Tidak,Tidak,63,29,22,11375,QRIS,5.0
2024-07-16,Mojosongo,Yogurt,Olahan,Restoran/Kafe,Offline,40,9851.0,394040.0,26.6,Kemarau,Tidak,Tidak,96,61,11,6051,Tunai,4.3
2024-07-16,Musuk,Es Krim,Snack,Restoran/Kafe,Titip Jual,51,6946.0,354246.0,26.6,Kemarau,Tidak,Tidak,88,34,15,8546,Tunai,4.0
2024-07-16,Mojosongo,Es Krim,Snack,Pasar Tradisional,Offline,58,6999.0,405942.0,26.6,Kemarau,Tidak,Tidak,115,55,4,3693,QRIS,4.4
2024-07-17,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Titip Jual,81,11673.0,945513.0,29.2,Kemarau,Tidak,Tidak,134,51,12,6946,Tunai,5.0
2024-07-17,Musuk,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,24,28601.0,686424.0,29.2,Kemarau,Tidak,Tidak,58,31,19,9685,Tunai,4.1
2024-07-18,Mojosongo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,68,11723.0,797164.0,27.7,Kemarau,Tidak,Tidak,142,75,13,6611,Tunai,5.0
2024-07-19,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Online,61,12086.0,737246.0,27.6,Kemarau,Tidak,Tidak,128,68,4,3060,Transfer,4.1
2024-07-19,Mojosongo,Susu UHT,Susu Cair,Warung,Offline,51,8591.0,438141.0,27.6,Kemarau,Tidak,Tidak,75,26,8,5489,Tunai,4.3
2024-07-20,Musuk,Susu Segar,Susu Cair,Restoran/Kafe,Offline,81,11481.0,929961.0,28.8,Kemarau,Ya,Tidak,103,23,17,9180,QRIS,4.3
2024-07-20,Musuk,Permen Susu,Snack,Restoran/Kafe,Offline,17,5223.0,88791.0,28.8,Kemarau,Ya,Tidak,83,65,19,9882,Tunai,3.9
2024-07-20,Mojosongo,Keju Mozzarella,Olahan,Warung,Offline,45,27740.0,1248300.0,28.8,Kemarau,Ya,Tidak,101,55,9,5545,Tunai,4.2
2024-07-20,Selo,Susu Segar,Susu Cair,Warung,Offline,73,11637.0,849501.0,28.8,Kemarau,Ya,Tidak,96,20,25,11959,Tunai,5.0
2024-07-21,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Online,82,12524.0,1026968.0,28.6,Kemarau,Ya,Tidak,112,33,20,9886,Tunai,3.7
2024-07-21,Boyolali Kota,Yogurt,Olahan,Warung,Titip Jual,31,10065.0,312015.0,28.6,Kemarau,Ya,Tidak,60,31,6,5314,QRIS,4.4
2024-07-22,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,64,12301.0,787264.0,26.5,Kemarau,Tidak,Tidak,143,82,15,7264,Tunai,4.7
2024-07-22,Cepogo,Susu UHT,Susu Cair,Warung,Offline,42,8507.0,357294.0,26.5,Kemarau,Tidak,Tidak,69,29,17,8208,Tunai,4.5
2024-07-22,Ampel,Es Krim,Snack,Toko Modern,Offline,73,5740.0,419020.0,26.5,Kemarau,Tidak,Ya,96,26,13,6418,QRIS,4.2
2024-07-23,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,70,11668.0,816760.0,27.5,Kemarau,Tidak,Tidak,111,39,3,4321,Tunai,3.9
2024-07-23,Ampel,Permen Susu,Snack,Restoran/Kafe,Online,34,4650.0,158100.0,27.5,Kemarau,Tidak,Ya,102,69,11,6793,QRIS,3.8
2024-07-23,Musuk,Susu UHT,Susu Cair,Toko Modern,Offline,75,6970.0,522750.0,27.5,Kemarau,Tidak,Ya,138,66,15,7395,Tunai,4.2
2024-07-24,Selo,Es Krim,Snack,Pasar Tradisional,Titip Jual,49,7249.0,355201.0,27.3,Kemarau,Tidak,Tidak,112,64,21,9982,Tunai,4.9
2024-07-24,Boyolali Kota,Yogurt,Olahan,Restoran/Kafe,Offline,49,10150.0,497350.0,27.3,Kemarau,Tidak,Tidak,114,69,2,1993,QRIS,4.4
2024-07-24,Ampel,Keju Mozzarella,Olahan,Warung,Online,26,27910.0,725660.0,27.3,Kemarau,Tidak,Tidak,79,56,11,7644,QRIS,3.4
2024-07-24,Selo,Yogurt,Olahan,Warung,Offline,57,10247.0,584079.0,27.3,Kemarau,Tidak,Tidak,78,19,19,9486,QRIS,4.3
2024-07-25,Boyolali Kota,Susu Segar,Susu Cair,Warung,Titip Jual,95,12864.0,1222080.0,30.2,Kemarau,Tidak,Tidak,161,66,2,2396,Tunai,4.6
2024-07-25,Boyolali Kota,Yogurt,Olahan,Warung,Offline,34,9930.0,337620.0,30.2,Kemarau,Tidak,Tidak,68,33,2,2983,QRIS,3.8
2024-07-26,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,59,12026.0,709534.0,29.2,Kemarau,Tidak,Tidak,106,49,6,4511,QRIS,4.6
2024-07-27,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,81,11646.0,943326.0,29.6,Kemarau,Ya,Tidak,156,74,19,8867,QRIS,3.8
2024-07-27,Ampel,Susu UHT,Susu Cair,Warung,Online,47,8308.0,390476.0,29.6,Kemarau,Ya,Tidak,82,34,16,7654,QRIS,4.2
2024-07-27,Ampel,Yogurt,Olahan,Pasar Tradisional,Offline,32,10418.0,333376.0,29.6,Kemarau,Ya,Tidak,81,49,13,6948,QRIS,4.9
2024-07-27,Boyolali Kota,Susu UHT,Susu Cair,Pasar Tradisional,Offline,44,8281.0,364364.0,29.6,Kemarau,Ya,Tidak,114,73,6,3817,QRIS,4.6
2024-07-28,Cepogo,Yogurt,Olahan,Warung,Offline,60,10051.0,603060.0,25.5,Kemarau,Ya,Tidak,93,33,16,9110,QRIS,4.0
2024-07-28,Mojosongo,Keju Mozzarella,Olahan,Warung,Titip Jual,50,28968.0,1448400.0,25.5,Kemarau,Ya,Tidak,129,79,10,6243,Tunai,4.1
2024-07-28,Musuk,Keju Mozzarella,Olahan,Warung,Titip Jual,36,26040.0,937440.0,25.5,Kemarau,Ya,Ya,83,50,18,8047,Tunai,3.9
2024-07-29,Musuk,Susu UHT,Susu Cair,Toko Modern,Titip Jual,42,8060.0,338520.0,23.9,Kemarau,Tidak,Tidak,115,70,14,7633,Transfer,3.8
2024-07-29,Selo,Permen Susu,Snack,Warung,Offline,33,4978.0,164274.0,23.9,Kemarau,Tidak,Tidak,55,24,24,12041,Tunai,4.2
2024-07-29,Boyolali Kota,Susu Segar,Susu Cair,Pasar Tradisional,Offline,48,11758.0,564384.0,23.9,Kemarau,Tidak,Tidak,96,46,5,3283,QRIS,3.5
2024-07-30,Cepogo,Susu UHT,Susu Cair,Warung,Offline,44,8311.0,365684.0,29.8,Kemarau,Tidak,Tidak,65,18,19,8449,Tunai,4.5
2024-07-30,Mojosongo,Susu UHT,Susu Cair,Warung,Offline,40,8680.0,347200.0,29.8,Kemarau,Tidak,Tidak,98,61,6,3198,Tunai,3.8
2024-07-31,Mojosongo,Permen Susu,Snack,Warung,Titip Jual,36,4893.0,176148.0,27.7,Kemarau,Tidak,Tidak,73,35,10,5892,QRIS,4.4
2024-07-31,Cepogo,Permen Susu,Snack,Toko Modern,Offline,45,4100.0,184500.0,27.7,Kemarau,Tidak,Ya,101,60,18,9514,QRIS,4.0
2024-08-01,Musuk,Susu UHT,Susu Cair,Toko Modern,Online,48,,,30.9,Kemarau,Tidak,Tidak,103,59,18,9698,QRIS,3.9
2024-08-01,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,48,8266.0,396768.0,30.9,Kemarau,Tidak,Tidak,116,73,20,9621,QRIS,4.2
2024-08-01,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,93,12101.0,1125393.0,30.9,Kemarau,Tidak,Tidak,125,35,15,6517,QRIS,4.2
2024-08-01,Mojosongo,Susu Segar,Susu Cair,Warung,Titip Jual,82,11763.0,964566.0,30.9,Kemarau,Tidak,Tidak,100,22,13,6925,Tunai,3.8
2024-08-02,Boyolali Kota,Susu Segar,Susu Cair,Warung,Titip Jual,63,11160.0,703080.0,25.8,Kemarau,Tidak,Ya,97,35,7,5877,Tunai,3.7
2024-08-02,Ampel,Yogurt,Olahan,Warung,Titip Jual,36,9549.0,343764.0,25.8,Kemarau,Tidak,Tidak,92,55,16,9044,QRIS,4.0
2024-08-03,Selo,Permen Susu,Snack,Toko Modern,Offline,38,5327.0,202426.0,29.8,Kemarau,Ya,Tidak,99,63,23,10056,Tunai,3.7
2024-08-03,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Titip Jual,55,8641.0,475255.0,29.8,Kemarau,Ya,Tidak,88,36,23,11895,QRIS,3.4
2024-08-03,Cepogo,Permen Susu,Snack,Pasar Tradisional,Titip Jual,17,5100.0,86700.0,29.8,Kemarau,Ya,Tidak,91,77,16,8313,QRIS,3.9
2024-08-04,Cepogo,Es Krim,Snack,Warung,Offline,67,7078.0,474226.0,31.4,Kemarau,Ya,Tidak,94,32,20,10295,QRIS,4.0
2024-08-04,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Online,74,11908.0,881192.0,31.4,Kemarau,Ya,Tidak,94,23,19,9462,QRIS,3.7
2024-08-04,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Titip Jual,80,12125.0,970000.0,31.4,Kemarau,Ya,Tidak,113,32,11,5949,QRIS,3.6
2024-08-05,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,85,,,29.5,Kemarau,Tidak,Ya,120,40,20,9833,Tunai,4.3
2024-08-05,Cepogo,Susu Segar,Susu Cair,Warung,Offline,89,12672.0,1127808.0,29.5,Kemarau,Tidak,Tidak,115,24,21,10429,QRIS,3.8
2024-08-05,Cepogo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,54,7904.0,426816.0,29.5,Kemarau,Tidak,Ya,78,29,14,7227,QRIS,4.7
2024-08-06,Musuk,Susu Segar,Susu Cair,Toko Modern,Online,64,11886.0,760704.0,26.8,Kemarau,Tidak,Tidak,96,32,16,7357,Tunai,4.4
2024-08-06,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,47,10108.0,475076.0,26.8,Kemarau,Tidak,Tidak,100,50,21,9055,Tunai,4.0
2024-08-06,Ampel,Susu UHT,Susu Cair,Pasar Tradisional,Online,47,8431.0,396257.0,26.8,Kemarau,Tidak,Tidak,80,31,14,7136,QRIS,4.7
2024-08-07,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,80,12451.0,996080.0,28.5,Kemarau,Tidak,Tidak,120,37,22,12368,QRIS,4.6
2024-08-07,Cepogo,Yogurt,Olahan,Pasar Tradisional,Online,61,10023.0,611403.0,28.5,Kemarau,Tidak,Tidak,80,17,17,9117,Tunai,4.6
2024-08-07,Selo,Yogurt,Olahan,Warung,Offline,60,9300.0,558000.0,28.5,Kemarau,Tidak,Ya,88,29,21,11243,QRIS,3.7
2024-08-08,Ampel,Yogurt,Olahan,Toko Modern,Offline,39,10026.0,391014.0,27.3,Kemarau,Tidak,Tidak,89,48,12,5854,QRIS,4.1
2024-08-08,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,71,11486.0,815506.0,27.3,Kemarau,Tidak,Tidak,100,28,8,4670,Tunai,4.6
2024-08-08,Musuk,Yogurt,Olahan,Toko Modern,Offline,44,9910.0,436040.0,27.3,Kemarau,Tidak,Tidak,109,66,15,6685,Tunai,4.4
2024-08-09,Musuk,Permen Susu,Snack,Pasar Tradisional,Offline,25,5014.0,125350.0,27.4,Kemarau,Tidak,Tidak,104,77,14,7490,Tunai,4.6
2024-08-09,Boyolali Kota,Permen Susu,Snack,Warung,Offline,34,,,27.4,Kemarau,Tidak,Ya,50,18,3,3004,Tunai,4.3
2024-08-09,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Offline,46,8601.0,395646.0,27.4,Kemarau,Tidak,Tidak,118,70,19,10361,Tunai,3.6
2024-08-10,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,88,9840.0,865920.0,26.9,Kemarau,Ya,Ya,106,20,14,8231,QRIS,4.2
2024-08-10,Musuk,Susu Segar,Susu Cair,Warung,Online,75,11929.0,894675.0,26.9,Kemarau,Ya,Tidak,138,65,18,9942,QRIS,4.0
2024-08-11,Musuk,Susu UHT,Susu Cair,Toko Modern,Offline,42,8411.0,353262.0,27.7,Kemarau,Ya,Tidak,58,20,16,8320,Transfer,3.4
2024-08-11,Selo,Es Krim,Snack,Warung,Titip Jual,42,6827.0,286734.0,27.7,Kemarau,Ya,Tidak,60,23,23,10871,QRIS,3.9
2024-08-11,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,62,11795.0,731290.0,27.7,Kemarau,Ya,Tidak,97,38,8,5228,Tunai,4.6
2024-08-11,Ampel,Keju Mozzarella,Olahan,Warung,Offline,48,28394.0,1362912.0,27.7,Kemarau,Ya,Tidak,116,68,14,7874,QRIS,3.2
2024-08-12,Musuk,Permen Susu,Snack,Restoran/Kafe,Offline,32,4881.0,156192.0,30.7,Kemarau,Tidak,Tidak,67,40,18,8206,Tunai,4.5
2024-08-12,Musuk,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,41,27324.0,1120284.0,30.7,Kemarau,Tidak,Tidak,115,76,18,9573,QRIS,4.2
2024-08-13,Musuk,Es Krim,Snack,Restoran/Kafe,Titip Jual,65,6948.0,451620.0,30.2,Kemarau,Tidak,Tidak,126,59,21,10552,Tunai,3.9
2024-08-13,Selo,Susu Segar,Susu Cair,Toko Modern,Offline,89,11962.0,1064618.0,30.2,Kemarau,Tidak,Tidak,166,77,20,10421,QRIS,4.3
2024-08-13,Selo,Susu Segar,Susu Cair,Warung,Offline,77,12627.0,972279.0,30.2,Kemarau,Tidak,Tidak,153,79,22,9439,Tunai,3.8
2024-08-13,Selo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,91,12596.0,1146236.0,30.2,Kemarau,Tidak,Tidak,155,67,26,11400,Tunai,3.9
2024-08-14,Cepogo,Es Krim,Snack,Pasar Tradisional,Offline,66,7506.0,495396.0,29.2,Kemarau,Tidak,Tidak,139,70,19,9225,Transfer,5.0
2024-08-14,Musuk,Permen Susu,Snack,Warung,Offline,32,5079.0,162528.0,29.2,Kemarau,Tidak,Tidak,92,65,17,7567,Tunai,4.3
2024-08-14,Boyolali Kota,Es Krim,Snack,Toko Modern,Offline,68,7396.0,502928.0,29.2,Kemarau,Tidak,Tidak,130,60,4,3447,Transfer,4.6
2024-08-14,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,101,11160.0,1127160.0,29.2,Kemarau,Tidak,Ya,149,46,11,5648,Tunai,3.4
2024-08-15,Cepogo,Susu Segar,Susu Cair,Warung,Online,56,11662.0,653072.0,25.9,Kemarau,Tidak,Tidak,101,44,18,9332,Tunai,3.7
2024-08-15,Boyolali Kota,Yogurt,Olahan,Toko Modern,Offline,42,10060.0,422520.0,25.9,Kemarau,Tidak,Tidak,65,28,4,4514,Tunai,5.0
2024-08-15,Ampel,Susu UHT,Susu Cair,Toko Modern,Online,34,8782.0,298588.0,25.9,Kemarau,Tidak,Tidak,52,16,17,8760,Tunai,4.5
2024-08-15,Ampel,Susu UHT,Susu Cair,Warung,Offline,47,7904.0,371488.0,25.9,Kemarau,Tidak,Ya,77,27,11,6842,Transfer,4.2
2024-08-16,Cepogo,Yogurt,Olahan,Warung,Offline,66,10140.0,669240.0,25.2,Kemarau,Tidak,Tidak,104,36,15,8912,QRIS,3.5
2024-08-16,Cepogo,Susu UHT,Susu Cair,Warung,Online,43,7904.0,339872.0,25.2,Kemarau,Tidak,Ya,98,53,16,7486,QRIS,4.8
2024-08-16,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,54,12751.0,688554.0,25.2,Kemarau,Tidak,Tidak,94,45,18,8621,Tunai,4.5
2024-08-17,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,73,12458.0,909434.0,28.7,Kemarau,Ya,Tidak,137,64,10,7162,QRIS,4.0
2024-08-17,Musuk,Susu Segar,Susu Cair,Restoran/Kafe,Offline,79,12528.0,989712.0,28.7,Kemarau,Ya,Tidak,141,65,16,8762,Transfer,4.5
2024-08-17,Boyolali Kota,Susu Segar,Susu Cair,Pasar Tradisional,Offline,89,12287.0,1093543.0,28.7,Kemarau,Ya,Tidak,114,30,3,3004,Transfer,3.6
2024-08-17,Boyolali Kota,Susu Segar,Susu Cair,Toko Modern,Offline,85,11886.0,1010310.0,28.7,Kemarau,Ya,Tidak,125,42,3,1602,Transfer,4.3
2024-08-18,Cepogo,Es Krim,Snack,Toko Modern,Titip Jual,59,6812.0,401908.0,27.5,Kemarau,Ya,Tidak,126,69,14,7046,Transfer,3.3
2024-08-18,Ampel,Es Krim,Snack,Warung,Offline,63,7045.0,443835.0,27.5,Kemarau,Ya,Tidak,122,58,13,8223,QRIS,5.0
2024-08-18,Boyolali Kota,Es Krim,Snack,Pasar Tradisional,Titip Jual,46,7372.0,339112.0,27.5,Kemarau,Ya,Tidak,65,19,5,2656,QRIS,4.9
2024-08-19,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,50,8418.0,420900.0,25.7,Kemarau,Tidak,Tidak,118,65,18,8284,QRIS,4.6
2024-08-19,Boyolali Kota,Yogurt,Olahan,Toko Modern,Titip Jual,52,8200.0,426400.0,25.7,Kemarau,Tidak,Ya,82,32,5,3492,Transfer,3.5
2024-08-20,Selo,Susu Segar,Susu Cair,Toko Modern,Online,80,11545.0,923600.0,29.3,Kemarau,Tidak,Tidak,156,78,19,9406,Tunai,4.0
2024-08-20,Cepogo,Keju Mozzarella,Olahan,Toko Modern,Offline,29,28161.0,816669.0,29.3,Kemarau,Tidak,Tidak,67,36,19,10056,Transfer,4.5
2024-08-21,Musuk,Yogurt,Olahan,Toko Modern,Offline,26,9954.0,258804.0,34.2,Kemarau,Tidak,Tidak,73,44,15,7898,Tunai,4.1
2024-08-21,Ampel,Susu UHT,Susu Cair,Toko Modern,Offline,39,8240.0,321360.0,34.2,Kemarau,Tidak,Tidak,71,29,12,6544,QRIS,3.2
2024-08-21,Mojosongo,Susu UHT,Susu Cair,Warung,Offline,47,8507.0,399829.0,34.2,Kemarau,Tidak,Tidak,97,55,9,5593,QRIS,4.3
2024-08-22,Boyolali Kota,Susu Segar,Susu Cair,Warung,Offline,93,11160.0,1037880.0,29.7,Kemarau,Tidak,Ya,165,71,8,5756,Transfer,4.5
2024-08-23,Mojosongo,Yogurt,Olahan,Toko Modern,Offline,27,10108.0,272916.0,27.0,Kemarau,Tidak,Tidak,55,31,9,7174,QRIS,4.2
2024-08-23,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Online,59,11644.0,686996.0,27.0,Kemarau,Tidak,Tidak,99,45,17,9284,QRIS,3.6
2024-08-23,Musuk,Permen Susu,Snack,Warung,Offline,34,5022.0,170748.0,27.0,Kemarau,Tidak,Tidak,79,45,13,7153,QRIS,3.8
2024-08-24,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,57,12107.0,690099.0,26.4,Kemarau,Ya,Tidak,94,42,18,9007,Tunai,3.7
2024-08-24,Ampel,Susu UHT,Susu Cair,Restoran/Kafe,Offline,52,8344.0,433888.0,26.4,Kemarau,Ya,Tidak,88,40,15,8198,Tunai,4.6
2024-08-24,Musuk,Susu UHT,Susu Cair,Warung,Online,19,8405.0,159695.0,26.4,Kemarau,Ya,Tidak,70,51,16,7572,Transfer,4.7
2024-08-25,Cepogo,Susu UHT,Susu Cair,Warung,Offline,49,8755.0,428995.0,27.6,Kemarau,Ya,Tidak,72,24,21,10877,Transfer,5.0
2024-08-25,Mojosongo,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,59,29358.0,1732122.0,27.6,Kemarau,Ya,Tidak,97,37,9,5908,QRIS,4.2
2024-08-25,Cepogo,Es Krim,Snack,Warung,Titip Jual,63,7268.0,457884.0,27.6,Kemarau,Ya,Tidak,127,62,18,8279,QRIS,4.4
2024-08-25,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Titip Jual,46,8614.0,396244.0,27.6,Kemarau,Ya,Tidak,111,63,22,10546,Tunai,4.1
2024-08-26,Ampel,Es Krim,Snack,Restoran/Kafe,Online,75,7141.0,535575.0,31.8,Kemarau,Tidak,Tidak,140,64,15,8329,QRIS,4.0
2024-08-26,Selo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,111,11160.0,1238760.0,31.8,Kemarau,Tidak,Ya,175,66,18,8786,QRIS,4.7
2024-08-26,Musuk,Yogurt,Olahan,Restoran/Kafe,Online,54,9888.0,533952.0,31.8,Kemarau,Tidak,Tidak,100,43,17,9108,Transfer,4.0
